t,c,ch,h,l,mv,ra,se,va,vo
031021,1052.14,5.15,1052.14,1052.14,44400,0.49,417,520787000000,23640600
031016,1052.42,5.43,1052.42,1052.42,500,0.52,416,519658000000,23596200
031011,1052.32,5.33,1052.32,1052.32,17100,0.51,415,519650000000,23595700
031006,1052.42,5.43,1052.42,1052.42,144700,0.52,414,519381000000,23578600
031041,1052.25,5.26,1052.25,1052.25,5200,0.5,421,522386000000,23720100
031036,1052.13,5.14,1052.13,1052.13,10900,0.49,420,522286000000,23714900
031031,1052.14,5.15,1052.14,1052.14,41700,0.49,419,522069000000,23704000
031026,1052.24,5.25,1052.24,1052.24,21700,0.5,418,521316000000,23662300
031101,1052.08,5.09,1052.08,1052.08,19800,0.49,425,527062000000,23951300
031056,1052.13,5.14,1052.13,1052.13,202900,0.49,424,526775000000,23931500
031051,1052.08,5.09,1052.08,1052.08,4000,0.49,423,522631000000,23728600
031046,1052.13,5.14,1052.13,1052.13,4500,0.49,422,522492000000,23724600
031121,1052.09,5.1,1052.09,1052.09,20100,0.49,429,529228000000,24045300
031116,1052.18,5.19,1052.18,1052.18,37500,0.5,428,528886000000,24025200
031111,1052.18,5.19,1052.18,1052.18,32600,0.5,427,528111000000,23987700
031106,1052.18,5.19,1052.18,1052.18,3800,0.5,426,527478000000,23955100
031141,1052.27,5.28,1052.27,1052.27,98800,0.5,433,532083000000,24187100
031136,1052.28,5.29,1052.28,1052.28,23400,0.51,432,530188000000,24088300
031131,1052.28,5.29,1052.28,1052.28,17700,0.51,431,529746000000,24064900
031126,1052.3,5.31,1052.3,1052.3,1900,0.51,430,529267000000,24047200
031156,1051.98,4.99,1051.98,1051.98,2100,0.48,436,532570000000,24204700
031151,1052.03,5.04,1052.03,1052.03,11600,0.48,435,532521000000,24202600
031146,1052.17,5.18,1052.17,1052.17,3900,0.49,434,532319000000,24191000
031216,1051.88,4.89,1051.88,1051.88,8500,0.47,440,533025000000,24220100
031211,1051.98,4.99,1051.98,1051.98,1100,0.48,439,532813000000,24211600
031206,1051.98,4.99,1051.98,1051.98,4600,0.48,438,532790000000,24210500
031201,1052.08,5.09,1052.08,1052.08,1200,0.49,437,532586000000,24205900
031236,1052.05,5.06,1052.05,1052.05,20700,0.48,444,534512000000,24287500
031231,1051.98,4.99,1051.98,1051.98,3000,0.48,443,534067000000,24266800
031226,1051.98,4.99,1051.98,1051.98,5000,0.48,442,534017000000,24263800
031221,1051.98,4.99,1051.98,1051.98,38700,0.48,441,533938000000,24258800
031256,1052.05,5.06,1052.05,1052.05,22500,0.48,448,536130000000,24365100
031251,1052.09,5.1,1052.09,1052.09,21500,0.49,447,535805000000,24342600
031246,1052.15,5.16,1052.15,1052.15,23000,0.49,446,535373000000,24321100
031241,1052.05,5.06,1052.05,1052.05,10600,0.48,445,534729000000,24298100
031316,1051.84,4.85,1051.84,1051.84,41500,0.46,452,537590000000,24421100
031311,1051.95,4.96,1051.95,1051.95,6100,0.47,451,536639000000,24379600
031306,1052.0,5.01,1052.0,1052.0,4600,0.48,450,536424000000,24373500
031301,1051.94,4.95,1051.94,1051.94,3800,0.47,449,536225000000,24368900
031336,1051.93,4.94,1051.93,1051.93,28900,0.47,456,539043000000,24475600
031331,1051.94,4.95,1051.94,1051.94,7100,0.47,455,538031000000,24446700
031326,1051.94,4.95,1051.94,1051.94,12300,0.47,454,537929000000,24439600
031321,1051.94,4.95,1051.94,1051.94,6200,0.47,453,537675000000,24427300
031356,1051.49,4.5,1051.49,1051.49,6300,0.43,460,540527000000,24542000
031351,1051.48,4.49,1051.48,1051.48,3400,0.43,459,540385000000,24535700
031346,1051.48,4.49,1051.48,1051.48,10400,0.43,458,540336000000,24532300
031341,1051.59,4.6,1051.59,1051.59,46300,0.44,457,540175000000,24521900
031416,1051.54,4.55,1051.54,1051.54,800,0.43,464,543490000000,24676200
031411,1051.54,4.55,1051.54,1051.54,12000,0.43,463,543450000000,24675400
031406,1051.49,4.5,1051.49,1051.49,6000,0.43,462,543040000000,24663400
031401,1051.49,4.5,1051.49,1051.49,115400,0.43,461,542917000000,24657400
031431,1051.49,4.5,1051.49,1051.49,700,0.43,467,544679000000,24735900
031426,1051.54,4.55,1051.54,1051.54,7100,0.43,466,544662000000,24735200
031421,1051.54,4.55,1051.54,1051.54,51900,0.43,465,544532000000,24728100
031451,1051.22,4.23,1051.22,1051.22,3600,0.4,471,546269000000,24808800
031446,1051.22,4.23,1051.22,1051.22,47100,0.4,470,546192000000,24805200
031441,1051.47,4.48,1051.47,1051.47,1300,0.43,469,545243000000,24758100
031436,1051.47,4.48,1051.47,1051.47,20900,0.43,468,545212000000,24756800
031511,1051.38,4.39,1051.38,1051.38,11000,0.42,475,546954000000,24839800
031506,1051.28,4.29,1051.28,1051.28,4900,0.41,474,546779000000,24828800
031501,1051.38,4.39,1051.38,1051.38,12400,0.42,473,546713000000,24823900
031456,1051.21,4.22,1051.21,1051.21,2700,0.4,472,546319000000,24811500
031531,1051.11,4.12,1051.11,1051.11,6000,0.39,479,547925000000,24874900
031526,1051.17,4.18,1051.17,1051.17,6000,0.4,478,547778000000,24868900
031521,1051.17,4.18,1051.17,1051.17,4000,0.4,477,547594000000,24862900
031516,1051.29,4.3,1051.29,1051.29,19100,0.41,476,547413000000,24858900
031551,1051.07,4.08,1051.07,1051.07,11900,0.39,483,549635000000,24970800
031546,1050.9,3.91,1050.9,1050.9,2000,0.37,482,549393000000,24958900
031541,1051.01,4.02,1051.01,1051.01,22500,0.38,481,549355000000,24956900
031536,1051.02,4.03,1051.02,1051.02,59500,0.38,480,548743000000,24934400
031611,1050.53,3.54,1050.53,1050.53,104900,0.34,487,551542000000,25094800
031606,1050.58,3.59,1050.58,1050.58,10800,0.34,486,550103000000,24989900
031601,1051.12,4.13,1051.12,1051.12,4400,0.39,485,549823000000,24979100
031556,1051.07,4.08,1051.07,1051.07,3900,0.39,484,549730000000,24974700
031631,1050.78,3.79,1050.78,1050.78,16400,0.36,491,552423000000,25134600
031626,1050.91,3.92,1050.91,1050.91,4400,0.37,490,551958000000,25118200
031621,1051.09,4.1,1051.09,1051.09,3400,0.39,489,551896000000,25113800
031616,1050.88,3.89,1050.88,1050.88,15600,0.37,488,551814000000,25110400
031651,1050.54,3.55,1050.54,1050.54,33000,0.34,495,553986000000,25190400
031646,1050.84,3.85,1050.84,1050.84,6000,0.37,494,553337000000,25157400
031641,1050.84,3.85,1050.84,1050.84,5900,0.37,493,553238000000,25151400
031636,1050.84,3.85,1050.84,1050.84,10900,0.37,492,553023000000,25145500
031706,1050.8,3.81,1050.8,1050.8,14600,0.36,498,556854000000,25336900
031701,1050.78,3.79,1050.78,1050.78,2700,0.36,497,556612000000,25322300
031656,1050.78,3.79,1050.78,1050.78,129200,0.36,496,556547000000,25319600
031726,1050.71,3.72,1050.71,1050.71,3100,0.36,502,557484000000,25361100
031721,1050.75,3.76,1050.75,1050.75,8200,0.36,501,557413000000,25358000
031716,1050.8,3.81,1050.8,1050.8,600,0.36,500,557132000000,25349800
031711,1050.7,3.71,1050.7,1050.7,12300,0.35,499,557120000000,25349200
031746,1050.56,3.57,1050.56,1050.56,62800,0.34,506,560587000000,25509700
031741,1050.56,3.57,1050.56,1050.56,54400,0.34,505,559290000000,25446900
031736,1050.61,3.62,1050.61,1050.61,6500,0.35,504,558178000000,25392500
031731,1050.68,3.69,1050.68,1050.68,24900,0.35,503,557991000000,25386000
031806,1050.61,3.62,1050.61,1050.61,3400,0.35,510,564460000000,25702800
031801,1050.56,3.57,1050.56,1050.56,13400,0.34,509,564397000000,25699400
031756,1050.56,3.57,1050.56,1050.56,154300,0.34,508,564105000000,25686000
031751,1050.56,3.57,1050.56,1050.56,22000,0.34,507,560959000000,25531700
031826,1050.51,3.52,1050.51,1050.51,1900,0.34,514,565020000000,25728100
031821,1050.51,3.52,1050.51,1050.51,14500,0.34,513,564962000000,25726200
031816,1050.56,3.57,1050.56,1050.56,100,0.34,512,564668000000,25711700
031811,1050.56,3.57,1050.56,1050.56,8800,0.34,511,564666000000,25711600
031846,1050.46,3.47,1050.46,1050.46,11800,0.33,518,566355000000,25795800
031841,1050.56,3.57,1050.56,1050.56,12600,0.34,517,566124000000,25784000
031836,1050.61,3.62,1050.61,1050.61,24200,0.35,516,565591000000,25771400
031831,1050.61,3.62,1050.61,1050.61,19100,0.35,515,565304000000,25747200
031906,1050.55,3.56,1050.55,1050.55,3200,0.34,522,567653000000,25845700
031901,1050.56,3.57,1050.56,1050.56,19500,0.34,521,567484000000,25842500
031856,1050.62,3.63,1050.62,1050.62,22200,0.35,520,567041000000,25823000
031851,1050.56,3.57,1050.56,1050.56,5000,0.34,519,566505000000,25800800
031926,1050.76,3.77,1050.76,1050.76,3900,0.36,526,568590000000,25895300
031921,1050.83,3.84,1050.83,1050.83,18600,0.37,525,568503000000,25891400
031916,1050.8,3.81,1050.8,1050.8,19100,0.36,524,568163000000,25872800
031911,1050.8,3.81,1050.8,1050.8,8000,0.36,523,567813000000,25853700
031941,1050.62,3.63,1050.62,1050.62,11100,0.35,529,569062000000,25916700
031936,1050.63,3.64,1050.63,1050.63,5100,0.35,528,568837000000,25905600
031931,1050.46,3.47,1050.46,1050.46,5200,0.33,527,568729000000,25900500
032001,1050.56,3.57,1050.56,1050.56,33800,0.34,533,571221000000,25985400
031956,1050.56,3.57,1050.56,1050.56,800,0.34,532,569791000000,25951600
031951,1050.46,3.47,1050.46,1050.46,27700,0.33,531,569779000000,25950800
031946,1050.52,3.53,1050.52,1050.52,6400,0.34,530,569171000000,25923100
032021,1050.49,3.5,1050.49,1050.49,3500,0.33,537,572521000000,26049400
032016,1050.49,3.5,1050.49,1050.49,9000,0.33,536,572469000000,26045900
032011,1050.54,3.55,1050.54,1050.54,46900,0.34,535,572258000000,26036900
032006,1050.59,3.6,1050.59,1050.59,4600,0.34,534,571299000000,25990000
032041,1050.47,3.48,1050.47,1050.47,11200,0.33,541,573892000000,26118800
032036,1050.72,3.73,1050.72,1050.72,3900,0.36,540,573644000000,26107600
032031,1050.62,3.63,1050.62,1050.62,6700,0.35,539,573548000000,26103700
032026,1050.46,3.47,1050.46,1050.46,47600,0.33,538,573418000000,26097000
032101,1050.54,3.55,1050.54,1050.54,124800,0.34,545,577156000000,26264500
032056,1050.85,3.86,1050.85,1050.85,5500,0.37,544,574395000000,26139700
032051,1050.54,3.55,1050.54,1050.54,3600,0.34,543,574112000000,26134200
032046,1050.34,3.35,1050.34,1050.34,11800,0.32,542,574063000000,26130600
032121,1050.36,3.37,1050.36,1050.36,14000,0.32,549,578271000000,26308500
032116,1050.37,3.38,1050.37,1050.37,6800,0.32,548,577811000000,26294500
032111,1050.37,3.38,1050.37,1050.37,21000,0.32,547,577674000000,26287700
032106,1050.54,3.55,1050.54,1050.54,2200,0.34,546,577221000000,26266700
032141,1050.36,3.37,1050.36,1050.36,12300,0.32,553,579783000000,26376700
032136,1050.36,3.37,1050.36,1050.36,24300,0.32,552,579562000000,26364400
032131,1050.36,3.37,1050.36,1050.36,20000,0.32,551,579011000000,26340100
032126,1050.35,3.36,1050.35,1050.35,11600,0.32,550,578636000000,26320100
032201,1050.31,3.32,1050.31,1050.31,5900,0.32,557,580300000000,26397200
032156,1050.27,3.28,1050.27,1050.27,2900,0.31,556,580135000000,26391300
032151,1050.31,3.32,1050.31,1050.31,2800,0.32,555,580066000000,26388400
032146,1050.31,3.32,1050.31,1050.31,8900,0.32,554,580000000000,26385600
032221,1050.34,3.35,1050.34,1050.34,2800,0.32,561,581238000000,26445500
032216,1050.29,3.3,1050.29,1050.29,7500,0.32,560,581179000000,26442700
032211,1050.29,3.3,1050.29,1050.29,2000,0.32,559,581040000000,26435200
032206,1050.34,3.35,1050.34,1050.34,36000,0.32,558,580979000000,26433200
032241,1050.29,3.3,1050.29,1050.29,9600,0.32,565,582504000000,26507600
032236,1050.44,3.45,1050.44,1050.44,7400,0.33,564,582267000000,26498000
032231,1050.36,3.37,1050.36,1050.36,41200,0.32,563,582148000000,26490600
032226,1050.36,3.37,1050.36,1050.36,3900,0.32,562,581343000000,26449400
032256,1050.84,3.85,1050.84,1050.84,16900,0.37,568,583699000000,26559400
032251,1050.36,3.37,1050.36,1050.36,20900,0.32,567,583358000000,26542500
032246,1050.46,3.47,1050.46,1050.46,14000,0.33,566,582935000000,26521600
032316,1050.27,3.28,1050.27,1050.27,1200,0.31,572,586143000000,26676300
032311,1050.21,3.22,1050.21,1050.21,800,0.31,571,586083000000,26675100
032306,1050.27,3.28,1050.27,1050.27,103000,0.31,570,586051000000,26674300
032301,1050.5,3.51,1050.5,1050.5,11900,0.34,569,583981000000,26571300
032336,1050.22,3.23,1050.22,1050.22,24100,0.31,576,587386000000,26733700
032331,1050.17,3.18,1050.17,1050.17,19700,0.3,575,586783000000,26709600
032326,1050.0,3.01,1050.0,1050.0,4500,0.29,574,586451000000,26689900
032321,1050.27,3.28,1050.27,1050.27,9100,0.31,573,586336000000,26685400
032356,1050.32,3.33,1050.32,1050.32,6700,0.32,580,588337000000,26784100
032351,1050.32,3.33,1050.32,1050.32,12800,0.32,579,588233000000,26777400
032346,1050.32,3.33,1050.32,1050.32,21800,0.32,578,587883000000,26764600
032341,1050.22,3.23,1050.22,1050.22,9100,0.31,577,587523000000,26742800
032416,1050.51,3.52,1050.51,1050.51,7200,0.34,584,589773000000,26829300
032411,1050.51,3.52,1050.51,1050.51,13300,0.34,583,589276000000,26822100
032406,1050.46,3.47,1050.46,1050.46,14400,0.33,582,589049000000,26808800
032401,1050.56,3.57,1050.56,1050.56,10300,0.34,581,588588000000,26794400
032436,1050.21,3.22,1050.21,1050.21,3500,0.31,588,590100000000,26842800
032431,1050.21,3.22,1050.21,1050.21,1300,0.31,587,590030000000,26839300
032426,1050.21,3.22,1050.21,1050.21,3900,0.31,586,589996000000,26838000
032421,1050.21,3.22,1050.21,1050.21,4800,0.31,585,589917000000,26834100
032456,1050.06,3.07,1050.06,1050.06,9700,0.29,592,591671000000,26899000
032451,1049.94,2.95,1049.94,1049.94,21300,0.28,591,591404000000,26889300
032446,1050.21,3.22,1050.21,1050.21,9300,0.31,590,590684000000,26868000
032441,1050.21,3.22,1050.21,1050.21,15900,0.31,589,590529000000,26858700
032516,1050.11,3.12,1050.11,1050.11,4000,0.3,596,592455000000,26927300
032511,1050.11,3.12,1050.11,1050.11,4500,0.3,595,592348000000,26923300
032506,1050.21,3.22,1050.21,1050.21,16900,0.31,594,592259000000,26918800
032501,1050.21,3.22,1050.21,1050.21,2900,0.31,593,591760000000,26901900
032531,1050.14,3.15,1050.14,1050.14,4600,0.3,599,593854000000,26965500
032526,1050.17,3.18,1050.17,1050.17,18400,0.3,598,593757000000,26960900
032521,1050.17,3.18,1050.17,1050.17,15200,0.3,597,592768000000,26942500
032551,1049.97,2.98,1049.97,1049.97,29000,0.28,603,594769000000,27011600
032546,1049.97,2.98,1049.97,1049.97,4700,0.28,602,594166000000,26982600
032541,1049.97,2.98,1049.97,1049.97,9000,0.28,601,594098000000,26977900
032536,1050.1,3.11,1050.1,1050.1,3400,0.3,600,593910000000,26968900
032611,1050.0,3.01,1050.0,1050.0,1100,0.29,607,595728000000,27046200
032606,1050.0,3.01,1050.0,1050.0,6000,0.29,606,595698000000,27045100
032601,1049.95,2.96,1049.95,1049.95,22700,0.28,605,595416000000,27039100
032556,1049.98,2.99,1049.98,1049.98,4800,0.29,604,594847000000,27016400
032631,1050.19,3.2,1050.19,1050.19,5600,0.31,611,596603000000,27092100
032626,1050.24,3.25,1050.24,1050.24,26100,0.31,610,596474000000,27086500
032621,1050.19,3.2,1050.19,1050.19,0,0.31,609,595937000000,27060400
032616,1050.19,3.2,1050.19,1050.19,14200,0.31,608,595937000000,27060400
032651,1050.51,3.52,1050.51,1050.51,4400,0.34,615,597482000000,27124200
032646,1050.44,3.45,1050.44,1050.44,1500,0.33,614,597231000000,27119800
032641,1050.18,3.19,1050.18,1050.18,23700,0.3,613,597193000000,27118300
032636,1050.24,3.25,1050.24,1050.24,2500,0.31,612,596722000000,27094600
032711,1050.75,3.76,1050.75,1050.75,2200,0.36,619,598687000000,27168400
032706,1050.75,3.76,1050.75,1050.75,17500,0.36,618,598608000000,27166200
032701,1050.61,3.62,1050.61,1050.61,1000,0.35,617,598237000000,27148700
032656,1050.61,3.62,1050.61,1050.61,23500,0.35,616,598216000000,27147700
032731,1050.83,3.84,1050.83,1050.83,33800,0.37,623,604815000000,27402500
032726,1050.86,3.87,1050.86,1050.86,71300,0.37,622,603969000000,27368700
032721,1050.81,3.82,1050.81,1050.81,119700,0.36,621,602136000000,27297400
032716,1050.81,3.82,1050.81,1050.81,9300,0.36,620,599080000000,27177700
032746,1050.87,3.88,1050.87,1050.87,95400,0.37,626,607230000000,27499900
032741,1050.91,3.92,1050.91,1050.91,1300,0.37,625,604850000000,27404500
032736,1050.95,3.96,1050.95,1050.95,700,0.38,624,604834000000,27403200
032806,1050.92,3.93,1050.92,1050.92,26000,0.38,630,607894000000,27528800
032801,1050.87,3.88,1050.87,1050.87,2300,0.37,629,607358000000,27502800
032756,1050.87,3.88,1050.87,1050.87,300,0.37,628,607259000000,27500500
032751,1050.87,3.88,1050.87,1050.87,300,0.37,627,607253000000,27500200
032826,1050.92,3.93,1050.92,1050.92,106400,0.38,634,610819000000,27669600
032821,1050.92,3.93,1050.92,1050.92,1600,0.38,633,608728000000,27563200
032816,1050.89,3.9,1050.89,1050.89,24600,0.37,632,608686000000,27561600
032811,1050.89,3.9,1050.89,1050.89,8200,0.37,631,608091000000,27537000
032846,1050.99,4.0,1050.99,1050.99,30800,0.38,638,612274000000,27740600
032841,1051.09,4.1,1051.09,1051.09,2600,0.39,637,611656000000,27709800
032836,1050.94,3.95,1050.94,1050.94,500,0.38,636,611601000000,27707200
032831,1050.94,3.95,1050.94,1050.94,37100,0.38,635,611588000000,27706700
032906,1051.08,4.09,1051.08,1051.08,10600,0.39,642,616312000000,27939800
032901,1051.02,4.03,1051.02,1051.02,91400,0.38,641,616126000000,27929200
032856,1051.02,4.03,1051.02,1051.02,95200,0.38,640,613844000000,27837800
032851,1051.09,4.1,1051.09,1051.09,2000,0.39,639,612318000000,27742600
032926,1051.1,4.11,1051.1,1051.1,1200,0.39,646,617339000000,27992100
032921,1051.1,4.11,1051.1,1051.1,26400,0.39,645,617319000000,27990900
032916,1051.08,4.09,1051.08,1051.08,3000,0.39,644,616781000000,27964500
032911,1051.08,4.09,1051.08,1051.08,21700,0.39,643,616740000000,27961500
032946,1051.46,4.47,1051.46,1051.46,15900,0.43,650,618928000000,28055600
032941,1051.43,4.44,1051.43,1051.43,28600,0.42,649,618484000000,28039700
032936,1051.37,4.38,1051.37,1051.37,5000,0.42,648,617879000000,28011100
032931,1051.24,4.25,1051.24,1051.24,14000,0.41,647,617700000000,28006100
033006,1051.54,4.55,1051.54,1051.54,53100,0.43,654,620808000000,28138400
033001,1051.54,4.55,1051.54,1051.54,7100,0.43,653,619728000000,28085300
032956,1051.54,4.55,1051.54,1051.54,11600,0.43,652,619583000000,28078200
032951,1051.46,4.47,1051.46,1051.46,11000,0.43,651,619292000000,28066600
033021,1051.23,4.24,1051.23,1051.23,10000,0.4,657,621886000000,28178000
033016,1051.21,4.22,1051.21,1051.21,14000,0.4,656,621612000000,28168000
033011,1051.54,4.55,1051.54,1051.54,15600,0.43,655,621199000000,28154000
033041,1051.31,4.32,1051.31,1051.31,9100,0.41,661,624135000000,28239000
033036,1051.26,4.27,1051.26,1051.26,9300,0.41,660,623438000000,28229900
033031,1051.39,4.4,1051.39,1051.39,13400,0.42,659,623266000000,28220600
033026,1051.33,4.34,1051.33,1051.33,29200,0.41,658,622304000000,28207200
033101,1051.33,4.34,1051.33,1051.33,53100,0.41,665,627491000000,28343000
033056,1051.33,4.34,1051.33,1051.33,26400,0.41,664,626410000000,28289900
033051,1051.33,4.34,1051.33,1051.33,5500,0.41,663,624897000000,28263500
033046,1051.33,4.34,1051.33,1051.33,19000,0.41,662,624759000000,28258000
033121,1051.37,4.38,1051.37,1051.37,70900,0.42,669,635331000000,28664400
033116,1051.2,4.21,1051.2,1051.2,13100,0.4,668,633863000000,28593500
033111,1051.51,4.52,1051.51,1051.51,226700,0.43,667,633612000000,28580400
033106,1051.6,4.61,1051.6,1051.6,10700,0.44,666,628018000000,28353700
033141,1051.59,4.6,1051.59,1051.59,17000,0.44,673,640079000000,28786700
033136,1051.23,4.24,1051.23,1051.23,28700,0.4,672,639737000000,28769700
033131,1051.42,4.43,1051.42,1051.42,45300,0.42,671,638763000000,28741000
033126,1051.37,4.38,1051.37,1051.37,31300,0.42,670,637515000000,28695700
033201,1051.44,4.45,1051.44,1051.44,17400,0.43,677,643077000000,28865800
033156,1051.49,4.5,1051.49,1051.49,5200,0.43,676,642386000000,28848400
033151,1051.55,4.56,1051.55,1051.55,34100,0.44,675,642115000000,28843200
033146,1051.59,4.6,1051.59,1051.59,22400,0.44,674,641472000000,28809100
033221,1051.44,4.45,1051.44,1051.44,19000,0.43,681,645137000000,28947900
033216,1051.44,4.45,1051.44,1051.44,13000,0.43,680,644796000000,28928900
033211,1051.44,4.45,1051.44,1051.44,35800,0.43,679,644505000000,28915900
033206,1051.44,4.45,1051.44,1051.44,14300,0.43,678,643386000000,28880100
033241,1053.09,6.1,1053.09,1053.09,71000,0.58,685,655787000000,29442900
033236,1051.83,4.84,1051.83,1051.83,113800,0.46,684,653406000000,29371900
033231,1051.57,4.58,1051.57,1051.57,298700,0.44,683,651567000000,29258100
033226,1051.57,4.58,1051.57,1051.57,11500,0.44,682,645350000000,28959400
033256,1053.64,6.65,1053.64,1053.64,91200,0.64,688,661319000000,29640300
033251,1053.29,6.3,1053.29,1053.29,48400,0.6,687,659005000000,29549100
033246,1053.31,6.32,1053.31,1053.31,57800,0.6,686,657504000000,29500700
033316,1054.0,7.01,1054.0,1054.0,79200,0.67,692,666697000000,29825700
033311,1053.67,6.68,1053.67,1053.67,50000,0.64,691,664496000000,29746500
033306,1053.58,6.59,1053.58,1053.58,2800,0.63,690,663028000000,29696500
033301,1053.67,6.68,1053.67,1053.67,53400,0.64,689,662944000000,29693700
033336,1053.7,6.71,1053.7,1053.7,2900,0.64,696,668541000000,29884500
033331,1053.8,6.81,1053.8,1053.8,6100,0.65,695,668451000000,29881600
033326,1053.8,6.81,1053.8,1053.8,3700,0.65,694,667976000000,29875500
033321,1053.83,6.84,1053.83,1053.83,46100,0.65,693,667889000000,29871800
033356,1053.21,6.22,1053.21,1053.21,14700,0.59,700,670165000000,29955900
033351,1053.43,6.44,1053.43,1053.43,6100,0.62,699,669802000000,29941200
033346,1053.48,6.49,1053.48,1053.48,18200,0.62,698,669541000000,29935100
033341,1053.46,6.47,1053.46,1053.46,32400,0.62,697,669176000000,29916900
033416,1053.16,6.17,1053.16,1053.16,21400,0.59,704,672571000000,30082400
033411,1053.16,6.17,1053.16,1053.16,37000,0.59,703,672147000000,30061000
033406,1053.26,6.27,1053.26,1053.26,65700,0.6,702,671634000000,30024000
033401,1053.11,6.12,1053.11,1053.11,2400,0.58,701,670228000000,29958300
033436,1052.86,5.87,1052.86,1052.86,15200,0.56,708,673748000000,30160300
033431,1052.86,5.87,1052.86,1052.86,36100,0.56,707,673513000000,30145100
033426,1052.92,5.93,1052.92,1052.92,14500,0.57,706,672997000000,30109000
033421,1053.32,6.33,1053.32,1053.32,12100,0.6,705,672725000000,30094500
033456,1052.92,5.93,1052.92,1052.92,500,0.57,712,674179000000,30174800
033451,1052.92,5.93,1052.92,1052.92,7100,0.57,711,674156000000,30174300
033446,1053.08,6.09,1053.08,1053.08,6100,0.58,710,673934000000,30167200
033441,1052.86,5.87,1052.86,1052.86,800,0.56,709,673771000000,30161100
033516,1052.76,5.77,1052.76,1052.76,8200,0.55,716,676768000000,30318300
033511,1052.82,5.83,1052.82,1052.82,35100,0.56,715,676600000000,30310100
033506,1052.87,5.88,1052.87,1052.87,4300,0.56,714,675830000000,30275000
033501,1052.82,5.83,1052.82,1052.82,95900,0.56,713,675722000000,30270700
033531,1052.51,5.52,1052.51,1052.51,13400,0.53,719,678095000000,30387200
033526,1052.55,5.56,1052.55,1052.55,32300,0.53,718,677923000000,30373800
033521,1052.59,5.6,1052.59,1052.59,23200,0.53,717,677287000000,30341500
033551,1052.71,5.72,1052.71,1052.71,7300,0.55,723,678771000000,30412700
033546,1052.65,5.66,1052.65,1052.65,1300,0.54,722,678638000000,30405400
033541,1052.46,5.47,1052.46,1052.46,3300,0.52,721,678532000000,30404100
033536,1052.51,5.52,1052.51,1052.51,13600,0.53,720,678460000000,30400800
033611,1052.64,5.65,1052.64,1052.64,59200,0.54,727,680773000000,30489900
033606,1052.65,5.66,1052.65,1052.65,3900,0.54,726,679531000000,30430700
033601,1052.65,5.66,1052.65,1052.65,5300,0.54,725,679448000000,30426800
033556,1052.71,5.72,1052.71,1052.71,8800,0.55,724,679374000000,30421500
033631,1052.52,5.53,1052.52,1052.52,8800,0.53,731,681311000000,30509200
033626,1052.76,5.77,1052.76,1052.76,3300,0.55,730,681098000000,30500400
033621,1052.64,5.65,1052.64,1052.64,4800,0.54,729,680999000000,30497100
033616,1052.64,5.65,1052.64,1052.64,2400,0.54,728,680845000000,30492300
033651,1052.65,5.66,1052.65,1052.65,26200,0.54,735,682480000000,30559000
033646,1052.65,5.66,1052.65,1052.65,4800,0.54,734,681917000000,30532800
033641,1052.65,5.66,1052.65,1052.65,17700,0.54,733,681744000000,30528000
033636,1052.57,5.58,1052.57,1052.57,1100,0.53,732,681334000000,30510300
033711,1052.32,5.33,1052.32,1052.32,600,0.51,739,682856000000,30574000
033706,1052.32,5.33,1052.32,1052.32,2500,0.51,738,682837000000,30573400
033701,1052.56,5.57,1052.56,1052.56,600,0.53,737,682723000000,30570900
033656,1052.71,5.72,1052.71,1052.71,11300,0.55,736,682707000000,30570300
033731,1052.47,5.48,1052.47,1052.47,10100,0.52,743,683352000000,30593800
033726,1052.3,5.31,1052.3,1052.3,2400,0.51,742,683141000000,30583700
033721,1052.3,5.31,1052.3,1052.3,700,0.51,741,683090000000,30581300
033716,1052.3,5.31,1052.3,1052.3,6600,0.51,740,683080000000,30580600
033751,1052.36,5.37,1052.36,1052.36,1700,0.51,747,685386000000,30693800
033746,1052.36,5.37,1052.36,1052.36,19400,0.51,746,685289000000,30692100
033741,1052.36,5.37,1052.36,1052.36,41200,0.51,745,684823000000,30672700
033736,1052.41,5.42,1052.41,1052.41,37700,0.52,744,684123000000,30631500
033806,1051.74,4.75,1051.74,1051.74,25800,0.45,750,687591000000,30738200
033801,1052.36,5.37,1052.36,1052.36,1700,0.51,749,686830000000,30712400
033756,1052.36,5.37,1052.36,1052.36,16900,0.51,748,686787000000,30710700
033826,1051.91,4.92,1051.91,1051.91,5100,0.47,754,688176000000,30751100
033821,1051.92,4.93,1051.92,1051.92,2600,0.47,753,687905000000,30746000
033816,1052.01,5.02,1052.01,1052.01,4100,0.48,752,687818000000,30743400
033811,1051.99,5.0,1051.99,1051.99,1100,0.48,751,687613000000,30739300
033846,1051.9,4.91,1051.9,1051.9,2400,0.47,758,690101000000,30848200
033841,1051.9,4.91,1051.9,1051.9,12400,0.47,757,690043000000,30845800
033836,1051.9,4.91,1051.9,1051.9,4500,0.47,756,689888000000,30833400
033831,1051.95,4.96,1051.95,1051.95,77800,0.47,755,689793000000,30828900
033906,1052.09,5.1,1052.09,1052.09,3200,0.49,762,690611000000,30878600
033901,1052.06,5.07,1052.06,1052.06,23900,0.48,761,690507000000,30875400
033856,1052.0,5.01,1052.0,1052.0,2900,0.48,760,690213000000,30851500
033851,1051.95,4.96,1051.95,1051.95,400,0.47,759,690111000000,30848600
