t,c,ch,h,l,mv,ra,se,va,vo
031142,1043.37,-6.7,1043.37,1043.37,61700,-0.64,433,617822000000,27828900
031137,1043.05,-7.02,1043.05,1043.05,68100,-0.67,432,616263000000,27767200
031247,1043.05,-7.02,1043.05,1043.05,1100,-0.67,446,633705000000,28481700
031242,1043.06,-7.01,1043.06,1043.06,46400,-0.67,445,633628000000,28480600
031237,1042.97,-7.1,1042.97,1042.97,29400,-0.68,444,632738000000,28434200
031232,1042.92,-7.15,1042.92,1042.92,119000,-0.68,443,632066000000,28404800
031227,1042.94,-7.13,1042.94,1042.94,19200,-0.68,442,629457000000,28285800
031222,1043.16,-6.91,1043.16,1043.16,70600,-0.66,441,629046000000,28266600
031217,1043.19,-6.88,1043.19,1043.19,9300,-0.66,440,627622000000,28196000
031212,1043.29,-6.78,1043.29,1043.29,33400,-0.65,439,627378000000,28186700
031322,1043.12,-6.95,1043.12,1043.12,24600,-0.66,453,635296000000,28553400
031317,1043.31,-6.76,1043.31,1043.31,7600,-0.64,452,634791000000,28528800
031312,1043.31,-6.76,1043.31,1043.31,2800,-0.64,451,634666000000,28521200
031307,1043.44,-6.63,1043.44,1043.44,7700,-0.63,450,634613000000,28518400
031302,1042.7,-7.37,1042.7,1042.7,6900,-0.7,449,634332000000,28510700
031257,1042.97,-7.1,1042.97,1042.97,6000,-0.68,448,634123000000,28503800
031252,1043.02,-7.05,1043.02,1043.02,16100,-0.67,447,634002000000,28497800
031402,1043.18,-6.89,1043.18,1043.18,25700,-0.66,461,639345000000,28700400
031357,1043.35,-6.72,1043.35,1043.35,6000,-0.64,460,638808000000,28674700
031352,1043.35,-6.72,1043.35,1043.35,15800,-0.64,459,638648000000,28668700
031347,1043.17,-6.9,1043.17,1043.17,21400,-0.66,458,638325000000,28652900
031342,1043.22,-6.85,1043.22,1043.22,13400,-0.65,457,637926000000,28631500
031337,1043.41,-6.66,1043.41,1043.41,9500,-0.63,456,637621000000,28618100
031332,1043.07,-7.0,1043.07,1043.07,8500,-0.67,455,637341000000,28608600
031327,1043.01,-7.06,1043.01,1043.01,46700,-0.67,454,637145000000,28600100
031437,1043.07,-7.0,1043.07,1043.07,4500,-0.67,468,642396000000,28811800
031432,1042.95,-7.12,1042.95,1042.95,17700,-0.68,467,642124000000,28807300
031427,1042.81,-7.26,1042.81,1042.81,11000,-0.69,466,641712000000,28789600
031422,1042.71,-7.36,1042.71,1042.71,21400,-0.7,465,641465000000,28778600
031417,1042.85,-7.22,1042.85,1042.85,5200,-0.69,464,640723000000,28757200
031412,1043.08,-6.99,1043.08,1043.08,22100,-0.67,463,640544000000,28752000
031407,1042.99,-7.08,1042.99,1042.99,29500,-0.67,462,640053000000,28729900
031517,1042.44,-7.63,1042.44,1042.44,63300,-0.73,476,649692000000,29151100
031512,1042.77,-7.3,1042.77,1042.77,49800,-0.7,475,648270000000,29087800
031507,1043.03,-7.04,1043.03,1043.03,15600,-0.67,474,647243000000,29038000
031502,1042.95,-7.12,1042.95,1042.95,5100,-0.68,473,646971000000,29022400
031457,1042.72,-7.35,1042.72,1042.72,44800,-0.7,472,646822000000,29017300
031452,1043.08,-6.99,1043.08,1043.08,106300,-0.67,471,645781000000,28972500
031447,1042.92,-7.15,1042.92,1042.92,6600,-0.68,470,643680000000,28866200
031442,1042.78,-7.29,1042.78,1042.78,47800,-0.69,469,643442000000,28859600
031557,1042.49,-7.58,1042.49,1042.49,14100,-0.72,484,662612000000,29729600
031552,1042.74,-7.33,1042.74,1042.74,106600,-0.7,483,662188000000,29715500
031547,1042.74,-7.33,1042.74,1042.74,122500,-0.7,482,660101000000,29608900
031542,1042.49,-7.58,1042.49,1042.49,24900,-0.72,481,656993000000,29486400
031537,1042.62,-7.45,1042.62,1042.62,55200,-0.71,480,656453000000,29461500
031532,1042.68,-7.39,1042.68,1042.68,49400,-0.7,479,654872000000,29406300
031527,1042.79,-7.28,1042.79,1042.79,105300,-0.69,478,653831000000,29356900
031522,1042.55,-7.52,1042.55,1042.55,100500,-0.72,477,651719000000,29251600
031632,1042.68,-7.39,1042.68,1042.68,29900,-0.7,491,668505000000,29909200
031627,1042.62,-7.45,1042.62,1042.62,44900,-0.71,490,667756000000,29879300
031622,1042.73,-7.34,1042.73,1042.73,11500,-0.7,489,666810000000,29834400
031617,1042.39,-7.68,1042.39,1042.39,10800,-0.73,488,666562000000,29822900
031612,1042.37,-7.7,1042.37,1042.37,20900,-0.73,487,666224000000,29812100
031607,1042.4,-7.67,1042.4,1042.4,27400,-0.73,486,665756000000,29791200
031602,1042.52,-7.55,1042.52,1042.52,34200,-0.72,485,663449000000,29763800
031712,1042.59,-7.48,1042.59,1042.59,14100,-0.71,499,679005000000,30338300
031707,1042.56,-7.51,1042.56,1042.56,24100,-0.72,498,678623000000,30324200
031702,1042.34,-7.73,1042.34,1042.34,52200,-0.74,497,678052000000,30300100
031657,1042.54,-7.53,1042.54,1042.54,33900,-0.72,496,676581000000,30247900
031652,1042.54,-7.53,1042.54,1042.54,53200,-0.72,495,675859000000,30214000
031647,1042.59,-7.48,1042.59,1042.59,115300,-0.71,494,674272000000,30160800
031642,1042.59,-7.48,1042.59,1042.59,58400,-0.71,493,671440000000,30045500
031637,1042.55,-7.52,1042.55,1042.55,77900,-0.72,492,670138000000,29987100
031747,1043.18,-6.89,1043.18,1043.18,12900,-0.66,506,682889000000,30477100
031742,1043.18,-6.89,1043.18,1043.18,8000,-0.66,505,682505000000,30464200
031737,1043.03,-7.04,1043.03,1043.03,41400,-0.67,504,681822000000,30456200
031732,1042.99,-7.08,1042.99,1042.99,2800,-0.67,503,680824000000,30414800
031727,1042.74,-7.33,1042.74,1042.74,37500,-0.7,502,680735000000,30412000
031722,1042.69,-7.38,1042.69,1042.69,15400,-0.7,501,679943000000,30374500
031717,1042.58,-7.49,1042.58,1042.58,20800,-0.71,500,679538000000,30359100
031827,1042.97,-7.1,1042.97,1042.97,24600,-0.68,514,686614000000,30643400
031822,1043.16,-6.91,1043.16,1043.16,36400,-0.66,513,686004000000,30618800
031817,1042.86,-7.21,1042.86,1042.86,7000,-0.69,512,685290000000,30582400
031812,1042.86,-7.21,1042.86,1042.86,20500,-0.69,511,685024000000,30575400
031807,1043.01,-7.06,1043.01,1043.01,19000,-0.67,510,684504000000,30554900
031802,1043.41,-6.66,1043.41,1043.41,35100,-0.63,509,684067000000,30535900
031757,1043.04,-7.03,1043.04,1043.04,16700,-0.67,508,683526000000,30500800
031752,1043.25,-6.82,1043.25,1043.25,7000,-0.65,507,683103000000,30484100
031902,1042.95,-7.12,1042.95,1042.95,66700,-0.68,521,691926000000,30889000
031857,1043.25,-6.82,1043.25,1043.25,5200,-0.65,520,690560000000,30822300
031852,1043.05,-7.02,1043.05,1043.05,6500,-0.67,519,690445000000,30817100
031847,1043.38,-6.69,1043.38,1043.38,18900,-0.64,518,690290000000,30810600
031842,1043.02,-7.05,1043.02,1043.02,107200,-0.67,517,689822000000,30791700
031837,1043.08,-6.99,1043.08,1043.08,31800,-0.67,516,687504000000,30684500
031832,1043.07,-7.0,1043.07,1043.07,9300,-0.67,515,686843000000,30652700
031942,1043.24,-6.83,1043.24,1043.24,4800,-0.65,529,695410000000,30988700
031937,1043.15,-6.92,1043.15,1043.15,3400,-0.66,528,695327000000,30983900
031932,1043.11,-6.96,1043.11,1043.11,8000,-0.66,527,695233000000,30980500
031927,1043.12,-6.95,1043.12,1043.12,15600,-0.66,526,694864000000,30972500
031922,1043.12,-6.95,1043.12,1043.12,37700,-0.66,525,693520000000,30956900
031917,1043.09,-6.98,1043.09,1043.09,10600,-0.66,524,692697000000,30919200
031912,1043.09,-6.98,1043.09,1043.09,6900,-0.66,523,692220000000,30908600
031907,1043.09,-6.98,1043.09,1043.09,12700,-0.66,522,692085000000,30901700
032022,1042.8,-7.27,1042.8,1042.8,108800,-0.69,537,700134000000,31169900
032017,1043.02,-7.05,1043.02,1043.02,2900,-0.67,536,697389000000,31061100
032012,1042.93,-7.14,1042.93,1042.93,12900,-0.68,535,697239000000,31058200
032007,1042.84,-7.23,1042.84,1042.84,4800,-0.69,534,696654000000,31045300
032002,1042.84,-7.23,1042.84,1042.84,5900,-0.69,533,696554000000,31040500
031957,1042.84,-7.23,1042.84,1042.84,29600,-0.69,532,696444000000,31034600
031952,1042.84,-7.23,1042.84,1042.84,6100,-0.69,531,695812000000,31005000
031947,1042.78,-7.29,1042.78,1042.78,10200,-0.69,530,695648000000,30998900
032057,1042.49,-7.58,1042.49,1042.49,340500,-0.72,544,717606000000,31891300
032052,1042.34,-7.73,1042.34,1042.34,27700,-0.74,543,709284000000,31550800
032047,1042.44,-7.63,1042.44,1042.44,13500,-0.73,542,708472000000,31523100
032042,1042.49,-7.58,1042.49,1042.49,295900,-0.72,541,708210000000,31509600
032037,1042.62,-7.45,1042.62,1042.62,23400,-0.71,540,700888000000,31213700
032032,1042.95,-7.12,1042.95,1042.95,13700,-0.68,539,700517000000,31190300
032027,1042.76,-7.31,1042.76,1042.76,6700,-0.7,538,700295000000,31176600
032137,1042.05,-8.02,1042.05,1042.05,7500,-0.76,552,724835000000,32189400
032132,1042.41,-7.66,1042.41,1042.41,3800,-0.73,551,724610000000,32181900
032127,1042.16,-7.91,1042.16,1042.16,157100,-0.75,550,724554000000,32178100
032122,1042.21,-7.86,1042.21,1042.21,5300,-0.75,549,721215000000,32021000
032117,1042.21,-7.86,1042.21,1042.21,92300,-0.75,548,721094000000,32015700
032112,1042.57,-7.5,1042.57,1042.57,15400,-0.71,547,718521000000,31923400
032107,1042.5,-7.57,1042.5,1042.5,15400,-0.72,546,718006000000,31908000
032102,1042.38,-7.69,1042.38,1042.38,1300,-0.73,545,717640000000,31892600
032212,1042.03,-8.04,1042.03,1042.03,26000,-0.77,559,731660000000,32400600
032207,1042.75,-7.32,1042.75,1042.75,46600,-0.7,558,730792000000,32374600
032202,1042.51,-7.56,1042.51,1042.51,29700,-0.72,557,729461000000,32328000
032157,1042.21,-7.86,1042.21,1042.21,34500,-0.75,556,728705000000,32298300
032152,1042.21,-7.86,1042.21,1042.21,5500,-0.75,555,727876000000,32263800
032147,1041.96,-8.11,1041.96,1041.96,58600,-0.77,554,727739000000,32258300
032142,1042.05,-8.02,1042.05,1042.05,10300,-0.76,553,725024000000,32199700
032252,1042.07,-8.0,1042.07,1042.07,15500,-0.76,567,739945000000,32746200
032247,1042.07,-8.0,1042.07,1042.07,42200,-0.76,566,739534000000,32730700
032242,1042.24,-7.83,1042.24,1042.24,35500,-0.75,565,738623000000,32688500
032237,1042.18,-7.89,1042.18,1042.18,64600,-0.75,564,737949000000,32653000
032232,1042.17,-7.9,1042.17,1042.17,130800,-0.75,563,736360000000,32588400
032227,1042.11,-7.96,1042.11,1042.11,33100,-0.76,562,732998000000,32457600
032222,1042.19,-7.88,1042.19,1042.19,3100,-0.75,561,732334000000,32424500
032217,1042.11,-7.96,1042.11,1042.11,20800,-0.76,560,732269000000,32421400
032327,1041.57,-8.5,1041.57,1041.57,6500,-0.81,574,747601000000,33099900
032322,1041.57,-8.5,1041.57,1041.57,137300,-0.81,573,747363000000,33093400
032317,1041.7,-8.37,1041.7,1041.7,85700,-0.8,572,745362000000,32956100
032312,1042.0,-8.07,1042.0,1042.0,46100,-0.77,571,743280000000,32870400
032307,1042.03,-8.04,1042.03,1042.03,57700,-0.77,570,741723000000,32824300
032302,1042.15,-7.92,1042.15,1042.15,7100,-0.75,569,740303000000,32766600
032257,1041.94,-8.13,1041.94,1041.94,13300,-0.77,568,740140000000,32759500
032407,1041.71,-8.36,1041.71,1041.71,72200,-0.8,582,753351000000,33306900
032402,1041.42,-8.65,1041.42,1041.42,19200,-0.82,581,751666000000,33234700
032357,1041.36,-8.71,1041.36,1041.36,67700,-0.83,580,750582000000,33215500
032352,1041.98,-8.09,1041.98,1041.98,6500,-0.77,579,749018000000,33147800
032347,1041.86,-8.21,1041.86,1041.86,9700,-0.78,578,748812000000,33141300
032342,1041.79,-8.28,1041.79,1041.79,13000,-0.79,577,748497000000,33131600
032337,1041.87,-8.2,1041.87,1041.87,10400,-0.78,576,748126000000,33118600
032332,1041.72,-8.35,1041.72,1041.72,8300,-0.8,575,747871000000,33108200
032442,1041.89,-8.18,1041.89,1041.89,24200,-0.78,589,758918000000,33521300
032437,1042.4,-7.67,1042.4,1042.4,25900,-0.73,588,758154000000,33497100
032432,1042.4,-7.67,1042.4,1042.4,29800,-0.73,587,757562000000,33471200
032427,1041.58,-8.49,1041.58,1041.58,76500,-0.81,586,756744000000,33441400
032422,1041.57,-8.5,1041.57,1041.57,11300,-0.81,585,754978000000,33364900
032417,1041.83,-8.24,1041.83,1041.83,42100,-0.78,584,754713000000,33353600
032412,1041.96,-8.11,1041.96,1041.96,4600,-0.77,583,753635000000,33311500
032522,1041.94,-8.13,1041.94,1041.94,42500,-0.77,597,764308000000,33707100
032517,1041.82,-8.25,1041.82,1041.82,14400,-0.79,596,762834000000,33664600
032512,1042.15,-7.92,1042.15,1042.15,12100,-0.75,595,762439000000,33650200
032507,1041.71,-8.36,1041.71,1041.71,38600,-0.8,594,762207000000,33638100
032502,1041.63,-8.44,1041.63,1041.63,20900,-0.8,593,761247000000,33599500
032457,1041.76,-8.31,1041.76,1041.76,25000,-0.79,592,760575000000,33578600
032452,1042.01,-8.06,1042.01,1042.01,16300,-0.77,591,759876000000,33553600
032447,1042.01,-8.06,1042.01,1042.01,16000,-0.77,590,759331000000,33537300
032602,1042.65,-7.42,1042.65,1042.65,28500,-0.71,605,770893000000,33996800
032557,1042.4,-7.67,1042.4,1042.4,64400,-0.73,604,770231000000,33968300
032552,1042.12,-7.95,1042.12,1042.12,6900,-0.76,603,768666000000,33903900
032547,1042.12,-7.95,1042.12,1042.12,102200,-0.76,602,768513000000,33897000
032542,1042.15,-7.92,1042.15,1042.15,31600,-0.75,601,766397000000,33794800
032537,1042.03,-8.04,1042.03,1042.03,10400,-0.77,600,765603000000,33763200
032532,1041.98,-8.09,1041.98,1041.98,13100,-0.77,599,765332000000,33752800
032527,1042.03,-8.04,1042.03,1042.03,32600,-0.77,598,764990000000,33739700
032638,1041.82,-8.25,1041.82,1041.82,3100,-0.79,612,777698000000,34234200
032633,1041.98,-8.09,1041.98,1041.98,55100,-0.77,611,777627000000,34231100
032628,1042.01,-8.06,1042.01,1042.01,25800,-0.77,610,776419000000,34176000
032622,1041.88,-8.19,1041.88,1041.88,35400,-0.78,609,775540000000,34150200
032617,1042.51,-7.56,1042.51,1042.51,50300,-0.72,608,774794000000,34114800
032612,1042.59,-7.48,1042.59,1042.59,27300,-0.71,607,773378000000,34064500
032607,1042.64,-7.43,1042.64,1042.64,40400,-0.71,606,772613000000,34037200
032718,1041.62,-8.45,1041.62,1041.62,294500,-0.8,620,789260000000,35020600
032713,1041.92,-8.15,1041.92,1041.92,61500,-0.78,619,785535000000,34726100
032708,1041.62,-8.45,1041.62,1041.62,263900,-0.8,618,784440000000,34664600
032703,1042.31,-7.76,1042.31,1042.31,32900,-0.74,617,781274000000,34400700
032658,1042.29,-7.78,1042.29,1042.29,109100,-0.74,616,780474000000,34367800
032653,1041.98,-8.09,1041.98,1041.98,10800,-0.77,615,778136000000,34258700
032648,1042.23,-7.84,1042.23,1042.23,6300,-0.75,614,777905000000,34247900
032643,1042.28,-7.79,1042.28,1042.28,7400,-0.74,613,777808000000,34241600
032753,1042.19,-7.88,1042.19,1042.19,111400,-0.75,627,795561000000,35306200
032748,1042.09,-7.98,1042.09,1042.09,4800,-0.76,626,793320000000,35194800
032743,1042.01,-8.06,1042.01,1042.01,11100,-0.77,625,793201000000,35190000
032738,1041.88,-8.19,1041.88,1041.88,14700,-0.78,624,793047000000,35178900
032733,1041.87,-8.2,1041.87,1041.87,42300,-0.78,623,792843000000,35164200
032728,1041.91,-8.16,1041.91,1041.91,19000,-0.78,622,791794000000,35121900
032723,1041.66,-8.41,1041.66,1041.66,82300,-0.8,621,791214000000,35102900
032833,1042.76,-7.31,1042.76,1042.76,10800,-0.7,635,801796000000,35508400
032828,1042.86,-7.21,1042.86,1042.86,79800,-0.69,634,801566000000,35497600
032823,1042.91,-7.16,1042.91,1042.91,4100,-0.68,633,799188000000,35417800
032818,1042.95,-7.12,1042.95,1042.95,36600,-0.68,632,799007000000,35413700
032813,1042.72,-7.35,1042.72,1042.72,13000,-0.7,631,797695000000,35377100
032808,1042.86,-7.21,1042.86,1042.86,3600,-0.69,630,797264000000,35364100
032803,1042.63,-7.44,1042.63,1042.63,23500,-0.71,629,797166000000,35360500
032758,1042.81,-7.26,1042.81,1042.81,30800,-0.69,628,796523000000,35337000
032908,1043.06,-7.01,1043.06,1043.06,20000,-0.67,642,807895000000,35781100
032903,1042.82,-7.25,1042.82,1042.82,113400,-0.69,641,807409000000,35761100
032858,1042.72,-7.35,1042.72,1042.72,22800,-0.7,640,805021000000,35647700
032853,1042.87,-7.2,1042.87,1042.87,59800,-0.69,639,804539000000,35624900
032848,1043.17,-6.9,1043.17,1043.17,20800,-0.66,638,803039000000,35565100
032843,1042.86,-7.21,1042.86,1042.86,13200,-0.69,637,802570000000,35544300
032838,1042.86,-7.21,1042.86,1042.86,22700,-0.69,636,802252000000,35531100
032948,1042.65,-7.42,1042.65,1042.65,100400,-0.71,650,813288000000,36043500
032943,1043.09,-6.98,1043.09,1043.09,22700,-0.66,649,811296000000,35943100
032938,1043.12,-6.95,1043.12,1043.12,3000,-0.66,648,810826000000,35920400
032933,1042.91,-7.16,1042.91,1042.91,32500,-0.68,647,810740000000,35917400
032928,1042.91,-7.16,1042.91,1042.91,2800,-0.68,646,810284000000,35884900
032923,1043.07,-7.0,1043.07,1043.07,9500,-0.67,645,810215000000,35882100
032918,1043.06,-7.01,1043.06,1043.06,14500,-0.67,644,809962000000,35872600
032913,1042.8,-7.27,1042.8,1042.8,77000,-0.69,643,809668000000,35858100
033028,1043.04,-7.03,1043.04,1043.04,75900,-0.67,658,821598000000,36464300
033023,1042.91,-7.16,1042.91,1042.91,141100,-0.68,657,819734000000,36388400
033018,1042.53,-7.54,1042.53,1042.53,5200,-0.72,656,816962000000,36247300
033013,1042.5,-7.57,1042.5,1042.5,60400,-0.72,655,816814000000,36242100
033008,1043.0,-7.07,1043.0,1043.0,9700,-0.67,654,815503000000,36181700
033003,1042.56,-7.51,1042.56,1042.56,43100,-0.72,653,815297000000,36172000
032958,1042.56,-7.51,1042.56,1042.56,70800,-0.72,652,814659000000,36128900
032953,1042.59,-7.48,1042.59,1042.59,14600,-0.71,651,813644000000,36058100
033103,1042.95,-7.12,1042.95,1042.95,24800,-0.68,665,824439000000,36582700
033058,1042.85,-7.22,1042.85,1042.85,6100,-0.69,664,823710000000,36557900
033053,1042.98,-7.09,1042.98,1042.98,21400,-0.68,663,823616000000,36551800
033048,1042.91,-7.16,1042.91,1042.91,19000,-0.68,662,823016000000,36530400
033043,1042.79,-7.28,1042.79,1042.79,17300,-0.69,661,822530000000,36511400
033038,1043.09,-6.98,1043.09,1043.09,13600,-0.66,660,822255000000,36494100
033033,1042.99,-7.08,1042.99,1042.99,16200,-0.67,659,821959000000,36480500
033143,1043.27,-6.8,1043.27,1043.27,18200,-0.65,673,831126000000,36866900
033138,1043.07,-7.0,1043.07,1043.07,22300,-0.67,672,830735000000,36848700
033133,1043.32,-6.75,1043.32,1043.32,56100,-0.64,671,830262000000,36826400
033128,1043.17,-6.9,1043.17,1043.17,29800,-0.66,670,829370000000,36770300
033123,1043.02,-7.05,1043.02,1043.02,20700,-0.67,669,828817000000,36740500
033118,1043.13,-6.94,1043.13,1043.13,5400,-0.66,668,828062000000,36719800
033113,1043.2,-6.87,1043.2,1043.2,94600,-0.65,667,827953000000,36714400
033108,1042.78,-7.29,1042.78,1042.78,37100,-0.69,666,825216000000,36619800
033218,1043.49,-6.58,1043.49,1043.49,7100,-0.63,680,837725000000,37059300
033213,1043.49,-6.58,1043.49,1043.49,45400,-0.63,679,837415000000,37052200
033208,1043.47,-6.6,1043.47,1043.47,26400,-0.63,678,835596000000,37006800
033203,1043.65,-6.42,1043.65,1043.65,60700,-0.61,677,834597000000,36980400
033158,1043.72,-6.35,1043.72,1043.72,4600,-0.6,676,833249000000,36919700
033153,1043.72,-6.35,1043.72,1043.72,5700,-0.6,675,833041000000,36915100
033148,1043.34,-6.73,1043.34,1043.34,42500,-0.64,674,832755000000,36909400
033258,1043.56,-6.51,1043.56,1043.56,3900,-0.62,688,842680000000,37215400
033253,1043.81,-6.26,1043.81,1043.81,6900,-0.6,687,842502000000,37211500
033248,1043.56,-6.51,1043.56,1043.56,62500,-0.62,686,842300000000,37204600
033243,1043.28,-6.79,1043.28,1043.28,30300,-0.65,685,840244000000,37142100
033238,1043.74,-6.33,1043.74,1043.74,18200,-0.6,684,839488000000,37111800
033233,1043.52,-6.55,1043.52,1043.52,5100,-0.62,683,839023000000,37093600
033228,1043.44,-6.63,1043.44,1043.44,7600,-0.63,682,838840000000,37088500
033223,1043.49,-6.58,1043.49,1043.49,21600,-0.63,681,838655000000,37080900
033333,1043.75,-6.32,1043.75,1043.75,14100,-0.6,695,846967000000,37358900
033328,1043.8,-6.27,1043.8,1043.8,9300,-0.6,694,846356000000,37344800
033323,1043.8,-6.27,1043.8,1043.8,18600,-0.6,693,846026000000,37335500
033318,1043.79,-6.28,1043.79,1043.79,4900,-0.6,692,845400000000,37316900
033313,1043.76,-6.31,1043.76,1043.76,52900,-0.6,691,845186000000,37312000
033308,1043.64,-6.43,1043.64,1043.64,19400,-0.61,690,843797000000,37259100
033303,1043.56,-6.51,1043.56,1043.56,24300,-0.62,689,843281000000,37239700
033413,1043.68,-6.39,1043.68,1043.68,5700,-0.61,703,850651000000,37478500
033408,1043.68,-6.39,1043.68,1043.68,2200,-0.61,702,850390000000,37472800
033403,1043.68,-6.39,1043.68,1043.68,53200,-0.61,701,850364000000,37470600
033358,1043.65,-6.42,1043.65,1043.65,14000,-0.61,700,849003000000,37417400
033353,1043.68,-6.39,1043.68,1043.68,9900,-0.61,699,848692000000,37403400
033348,1043.39,-6.68,1043.39,1043.39,2300,-0.64,698,848414000000,37393500
033343,1043.55,-6.52,1043.55,1043.55,16000,-0.62,697,848262000000,37391200
033338,1043.63,-6.44,1043.63,1043.63,16300,-0.61,696,847363000000,37375200
033448,1042.99,-7.08,1042.99,1042.99,9200,-0.67,710,853113000000,37542200
033443,1043.36,-6.71,1043.36,1043.36,10100,-0.64,709,852770000000,37533000
033438,1043.22,-6.85,1043.22,1043.22,3300,-0.65,708,852346000000,37522900
033433,1043.22,-6.85,1043.22,1043.22,20300,-0.65,707,852142000000,37519600
033428,1043.42,-6.65,1043.42,1043.42,5100,-0.63,706,851668000000,37499300
033423,1043.67,-6.4,1043.67,1043.67,13300,-0.61,705,851344000000,37494200
033418,1043.68,-6.39,1043.68,1043.68,2400,-0.61,704,850719000000,37480900
033528,1042.87,-7.2,1042.87,1042.87,32900,-0.69,718,856479000000,37679000
033523,1043.17,-6.9,1043.17,1043.17,6600,-0.66,717,855703000000,37646100
033518,1042.82,-7.25,1042.82,1042.82,15700,-0.69,716,855550000000,37639500
033513,1043.12,-6.95,1043.12,1043.12,52800,-0.66,715,855172000000,37623800
033508,1043.12,-6.95,1043.12,1043.12,4800,-0.66,714,853875000000,37571000
033503,1043.03,-7.04,1043.03,1043.03,11700,-0.67,713,853676000000,37566200
033458,1043.09,-6.98,1043.09,1043.09,3200,-0.66,712,853405000000,37554500
033453,1043.09,-6.98,1043.09,1043.09,9100,-0.66,711,853338000000,37551300
033608,1043.12,-6.95,1043.12,1043.12,22700,-0.66,726,859353000000,37794300
033603,1043.12,-6.95,1043.12,1043.12,19300,-0.66,725,858905000000,37771600
033558,1043.12,-6.95,1043.12,1043.12,10900,-0.66,724,858583000000,37752300
033553,1043.21,-6.86,1043.21,1043.21,7500,-0.65,723,858330000000,37741400
033548,1043.08,-6.99,1043.08,1043.08,39700,-0.67,722,858160000000,37733900
033543,1043.24,-6.83,1043.24,1043.24,5300,-0.65,721,856993000000,37694200
033538,1042.66,-7.41,1042.66,1042.66,8200,-0.71,720,856746000000,37688900
033533,1043.02,-7.05,1043.02,1043.02,1700,-0.67,719,856538000000,37680700
033643,1042.76,-7.31,1042.76,1042.76,800,-0.7,733,866466000000,38067000
033638,1042.76,-7.31,1042.76,1042.76,1500,-0.7,732,866446000000,38066200
033633,1042.76,-7.31,1042.76,1042.76,19300,-0.7,731,866405000000,38064700
033628,1042.93,-7.14,1042.93,1042.93,22600,-0.68,730,865224000000,38045400
033623,1043.08,-6.99,1043.08,1043.08,131200,-0.67,729,864633000000,38022800
033618,1043.12,-6.95,1043.12,1043.12,93600,-0.66,728,861792000000,37891600
033613,1043.13,-6.94,1043.13,1043.13,3700,-0.66,727,859512000000,37798000
033723,1042.95,-7.12,1042.95,1042.95,21200,-0.68,741,869298000000,38169500
033718,1042.95,-7.12,1042.95,1042.95,10600,-0.68,740,868667000000,38148300
033713,1042.98,-7.09,1042.98,1042.98,12500,-0.68,739,868160000000,38137700
033708,1042.79,-7.28,1042.79,1042.79,2400,-0.69,738,867905000000,38125200
033703,1042.76,-7.31,1042.76,1042.76,13500,-0.7,737,867851000000,38122800
033658,1042.71,-7.36,1042.71,1042.71,25000,-0.7,736,867496000000,38109300
033653,1042.66,-7.41,1042.66,1042.66,12500,-0.71,735,866837000000,38084300
033648,1042.66,-7.41,1042.66,1042.66,4800,-0.71,734,866580000000,38071800
033758,1042.71,-7.36,1042.71,1042.71,9800,-0.7,748,873619000000,38332400
033753,1042.84,-7.23,1042.84,1042.84,300,-0.69,747,873244000000,38322600
033748,1042.84,-7.23,1042.84,1042.84,31200,-0.69,746,873223000000,38322300
033743,1042.89,-7.18,1042.89,1042.89,6000,-0.68,745,872452000000,38291100
033738,1042.91,-7.16,1042.91,1042.91,3500,-0.68,744,872331000000,38285100
033733,1042.74,-7.33,1042.74,1042.74,2400,-0.7,743,872138000000,38281600
033728,1042.71,-7.36,1042.71,1042.71,109700,-0.7,742,872001000000,38279200
033838,1042.94,-7.13,1042.94,1042.94,25400,-0.68,756,885510000000,38908800
033833,1042.77,-7.3,1042.77,1042.77,6100,-0.7,755,884999000000,38883400
033828,1042.88,-7.19,1042.88,1042.88,116300,-0.68,754,884836000000,38877300
033823,1043.07,-7.0,1043.07,1043.07,244600,-0.67,753,882407000000,38761000
033818,1043.11,-6.96,1043.11,1043.11,4900,-0.66,752,877500000000,38516400
033813,1042.96,-7.11,1042.96,1042.96,102100,-0.68,751,877384000000,38511500
033808,1042.96,-7.11,1042.96,1042.96,14000,-0.68,750,875358000000,38409400
033803,1042.92,-7.15,1042.92,1042.92,63000,-0.68,749,874989000000,38395400
033913,1043.3,-6.77,1043.3,1043.3,40500,-0.64,763,892584000000,39242000
033908,1043.28,-6.79,1043.28,1043.28,4400,-0.65,762,891640000000,39201500
033903,1043.18,-6.89,1043.18,1043.18,42700,-0.66,761,891527000000,39197100
033858,1043.18,-6.89,1043.18,1043.18,35800,-0.66,760,890699000000,39154400
033853,1043.53,-6.54,1043.53,1043.53,5500,-0.62,759,889828000000,39118600
033848,1043.54,-6.53,1043.54,1043.54,168900,-0.62,758,889623000000,39113100
033843,1043.54,-6.53,1043.54,1043.54,35400,-0.62,757,886225000000,38944200
033953,1043.55,-6.52,1043.55,1043.55,28300,-0.62,771,900252000000,39598500
033948,1043.44,-6.63,1043.44,1043.44,18100,-0.63,770,899659000000,39570200
033943,1043.43,-6.64,1043.43,1043.43,105400,-0.63,769,899122000000,39552100
033938,1043.38,-6.69,1043.38,1043.38,52500,-0.64,768,897059000000,39446700
033933,1043.26,-6.81,1043.26,1043.26,11500,-0.65,767,895693000000,39394200
